0,1,2,3,4,5,6,7,8,9
1.9375595637287648,-0.23025665531894157,1.4518730440946945,0.6741101526281867,0.26971834552707274,-1.2767937453943867,0.41097201489505575,0.401312688919908,0.8578518441574176,1.1095760144383804
1.181230219844828,1.6492408250924209,1.3699867335702138,0.8193849793782984,1.0882781301001048,1.329874012850133,-0.2527166194232642,2.5483178995220244,0.5030582438475344,0.8509435216076559
1.8962717561894493,2.211629068267033,2.814878578462885,1.7088995473998498,0.7293975330334016,-0.7210337971576306,3.209243346007845,1.4817995017793073,1.3721461412449443,2.2569305462087623
1.1098486727118837,0.8982169583675443,0.9921204667303792,0.30741070103156853,-0.31860618314722955,0.9912605304595616,0.8232048937420612,-1.0484658114881524,1.474484701666017,1.227087450339155
0.5465351028327992,0.08696871091990133,0.9745007649507549,2.1709692322099245,2.2081354160845157,0.7458590651017591,1.3473807349361175,1.1680237576652273,1.6999545325485523,1.4525347973879552
1.7039971372140372,-0.4719058486979548,0.9291781970186778,-0.070996982381758,1.8264981600048869,1.6092220437028906,0.8162382687087928,0.5630819120563589,0.25812916272972186,0.43596377672846554
0.536148761067966,-0.26574397132668337,1.325481933564728,1.3348756472710948,1.4252612067993407,0.32966093146308884,1.7048634685428188,-1.3676439206121103,1.515040892512679,2.138067895942419
1.3009766305561916,1.0000233892641273,1.9570272515977387,0.33503744892304244,1.93093479291079,-0.7975223142735881,0.03715657039397402,0.2047243692245283,-0.05348306696476346,1.2860311881464406
1.31474981914394,0.31829476337834794,0.32599366155556997,-0.1862103417655181,-0.3724208424979383,1.4103906858117552,0.23422484752029682,1.167573116205947,1.5827494509613582,0.030676668064166912
-0.14312493711860963,2.288123916085487,-0.6344844261219638,0.7286208734121337,0.8483907477932651,-0.9640683412683031,0.8941864160980908,1.7766125784047089,-1.0447417844555131,1.0497019138333787
