0,1,2,3,4,5,6,7,8,9
0.1474903219569052,0.8966273968010676,-0.03967545779931225,0.48713325073368857,0.3602378764917745,-0.06768232290303622,0.15384348744596077,1.1497650218513198,0.7810642577390647,0.5906851469836117
0.6715057319108875,0.3304021643772985,0.35432906673028763,0.589017954265527,0.6828147773288955,1.0108101611802836,0.6258034708437865,1.191757339698265,1.4497472910644496,0.6586614834872013
0.041398418076350973,0.5032568302208071,0.8419475213242517,-0.18148894962150242,0.8396292709080118,0.08982008185327633,1.0486098437119125,0.698073138822789,0.5081541108976549,-0.18210788589471116
0.19793637507140754,0.4063110056965966,1.1100819628937812,0.8854099580407153,0.5336466531516837,0.7440377048996532,0.5489319406383144,0.9224787824291691,-0.07270750316779828,0.40282754792404796
0.8532953259497432,0.5065787203642184,0.9033569085824604,0.34639574468772294,-0.33274505479322114,0.9413792737100368,0.703861548281785,1.4802159969285555,0.6765727953458804,0.9233706954882639
0.8796975064673027,0.5093561811840365,0.27560406098877804,0.17319690833979434,0.15375089162709238,1.4054947933142485,0.6893545862111408,0.01621032370760339,1.0077721520830383,0.9946662355554625
1.0374401068673098,0.9532828617086979,0.44545318222991465,0.6894098111584144,1.3730353559233577,0.7004771702348219,1.0717429102248466,-0.273243745333847,0.8822812009371839,1.4940411915206349
0.05238922780588523,0.03698612360677872,-0.20336195494441311,0.3054367077230836,1.0044984441241838,0.9635975231780773,0.9035546112787636,0.7024873633795623,0.5688312123748086,0.45038169775937625
0.30007639298034305,0.9995349303209458,0.47294102106949826,0.17434867952855077,0.5200662900532455,0.947777248302671,1.0497663125498407,-0.06449228503027882,-0.1611343963264057,0.7100912388346698
-0.4828672271932165,0.05522073770051816,0.927672714976663,1.0732634494085582,1.0433649513323526,-0.06304034720569462,0.8208248794441445,0.9166906799554838,-0.6622321889417611,0.3634271077648573
