s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,Y
0.027598726303250172,0.022800425303016427,0.02775987720530579,0.007387855961057788,0.032830193897377805,0.04217110049324286,0.022811208357197865,0.02614172995067251,0.024354402491569,0.025376021263580517,1.0341952618160284
0.03584784880150751,0.01741709114731524,0.024578992590662672,0.007349865531487204,0.03011137927955914,0.05174732123089706,0.02164065126929871,0.03030463359426657,0.024700011775615763,0.030733902241678303,1.0329079068232878
0.029013766344588948,0.016030967307030478,0.02415476176445511,0.004034044615414215,0.037087686599553533,0.042256062342450114,0.01171203859403955,0.024450091464035702,0.010122309053702686,0.018018532679476666,1.0243611242562871
0.028460926621911332,0.009169752027889692,0.019418815086046735,0.003875911847202048,0.024828708282036455,0.04124166848597027,0.021351960025293815,0.03287266282048345,0.020749260363503302,0.026100953541209598,1.02853751593173
0.03402500024308769,0.006752189126770709,0.017082045556109086,0.0028554628233708377,0.025586469802871204,0.0469943761756716,0.013598322985476464,0.03813390992868222,0.025180257466031097,0.03586972084800353,1.0289866082194559
0.05722074265831872,0.026889841985470196,0.03894494836280108,0.018482843975316982,0.04656017497869037,0.08709183277721466,0.037478931192237955,0.05133633817508219,0.04554479415176441,0.05130102707191424,1.0563156722023803
0.022663552976624902,0.006676110752245655,0.016267317259173856,0.006000999486206428,0.019415300471168226,0.036493290280558505,0.012735622040340124,0.01963979408221627,0.01173430484620223,0.01805728292502549,1.0188044616106953
0.04410633657085519,0.010367322474681898,0.022122368175394952,0.007265110300416767,0.02954491247724615,0.06143564183943128,0.018291064975600606,0.04532734268296279,0.032411038340312046,0.04675261640876929,1.0367254418187686
0.03956669180343678,0.00809019410937432,0.02641385052827668,-0.0013540409627141518,0.03790382285223661,0.05369426600580456,0.02725538888630684,0.037890674906372955,0.020916518085287765,0.029721874838078224,1.0345422940808853
0.032098451718556326,0.007410090704422087,0.023315910832767926,-0.00010665922123524946,0.03656708764780094,0.05383064013205836,0.020239881090751644,0.02473172867615206,0.017174938239539694,0.02359524496803368,1.029127762892279
0.04094537199565858,0.007494444218008337,0.02163872648207832,0.0005963456589523703,0.029563537980348494,0.05262795784578538,0.016517437159746157,0.033457382990813356,0.02035427721969112,0.028089466711510077,1.0272663264828228
