0,1,2,3,4,5,6,7,8,9
1.7302841481282223,1.9205123094635923,1.270216749050498,-0.5502791134169129,0.3785403091878268,1.252293754841226,0.9569186551641895,2.555383540217078,1.4988974532252497,2.715086690124462
1.0600740757679832,1.5169605455526907,-0.33513192599934194,0.3895085548445728,1.0393757863083724,0.6947075653880193,1.8225573723986785,0.041395069305409815,0.6093685365868493,2.024192981008278
3.220594592107943,1.0508742433927596,2.2685437964646145,1.4155520334427938,2.2449062337009664,1.3773059796307352,0.8368625927979685,0.5002387488636841,0.3676705607504337,0.5610937810968032
1.0507122391753343,1.5081207076555776,0.4014304270671786,0.7566660519495058,0.26422878053653576,1.5068512914765826,0.5389542148235302,2.2532434723877994,1.7403893974725042,-0.7948047484116394
1.3155771443289643,0.17189023767035794,-0.44357757015306687,1.2002211563276037,1.6699448633026142,2.0802638277741607,1.1387460010161012,0.44336534472692135,0.4240307447885705,0.927383361310303
1.4931718812304915,1.3824158149305343,-0.7968376666369963,1.6608495465486615,1.148123020236217,0.5847184045372396,2.625613249101037,1.632370457160937,2.551625873453835,0.7226741684641387
0.12392960398857933,0.10380971056238908,-0.31186888989363304,1.0237733550468124,1.7868797460900754,1.0117498353219943,0.3889587345001685,1.7099358107807494,-0.05766615122004093,0.46521639197209286
-0.20785010620623745,1.4217817113873585,1.0258136978312449,1.3617096980956835,1.819170839677363,0.4335735867924414,-1.5441919640712025,2.2290843202655894,2.3057590248144204,1.3779720970455953
1.3170168318205142,1.5077405965095125,1.7664720409849708,1.3079461843748899,2.560655528029072,1.6226762554742433,1.0363449206418687,0.37174283855668133,1.3383114303976156,2.560513588024823
1.3980722820638702,0.4888497134038823,-1.149170363352162,1.7790950357078121,2.422433543931269,0.946946896445623,2.6334807577617347,0.4655716150869569,-0.4825320136933713,0.5181322106093207
