s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,Y
0.036889036387025766,-0.05693975260845467,0.08118155609412708,-0.03240523722309285,0.010305395775410927,0.0390240243992443,0.06680305766396644,-0.023020118876311377,0.03967822706030874,-0.004707413183418785,0.9915505462992398
0.004144234680162498,0.04884778264029391,-0.04473625047807534,0.04669363850074475,-0.003761698565936656,-0.014812805896905132,0.006636089166352459,-0.0705061453946395,-0.10335584111301122,-0.02564016943338251,1.0026743343335645
-0.02214028752631806,0.05440641873863168,0.030589987955457993,0.045843053322212515,0.02122510306577184,0.07052247027206246,-0.010535977647805216,-0.003311892612360685,-0.06168826522307348,0.055169771568933546,1.074387278649384
-0.12622707087319068,0.0024026149414311925,0.0736095023447112,0.020529478040810123,-0.02695403565337392,-0.008539707819720846,0.0628068474130413,0.014253567405680154,-0.0030824991520592166,0.02276620633403928,0.9844230230729919
0.019058603666688687,0.014622193122562414,0.031446253020082124,0.0033745886936956924,0.0778475365531608,0.04078655468050598,0.028543149895112266,0.05384310397592679,0.06566318405629007,0.08469805669512846,1.0776720773111295
-0.02099826039562817,-0.016561063065356815,0.06770587661427642,0.04612209969918507,0.006262222432254997,0.04952254496874359,-0.0455017368673748,0.026336539014647213,0.00662370595460008,-0.004613123825340071,1.0366355873007178
-0.01843249354301011,-0.0032715410371985144,-0.050149815635342335,0.0032685273225728454,0.03046125972871797,0.0033983671403047568,0.05358015203633788,0.06591873833715207,-0.047792003419311765,0.017560822801296887,1.0168540413721754
-0.01854974620458681,-0.005896918187376837,0.07146328439909656,0.04617203963017621,-0.02771485306210631,0.02381623229227956,0.0226524545446034,-0.0871111432380173,0.044862717688618076,-0.02323561960492309,0.9907438818686706
0.08796744082225363,0.02498904228099847,0.05631025382708399,0.02574892954198094,0.0033303058326798127,0.0551049025966456,0.041176285523303505,0.012450450761249657,-0.010647494759652168,0.05656781544496263,1.076489259619782
-0.06253810428002717,0.02588033556013767,0.025923710135624865,0.004638948596000499,0.027254585980354372,-0.017155550324444428,0.02440082047943217,-0.0019378983076349717,-0.0030170401679359016,-0.06062583096164655,0.9909573545209309
-0.01744936217779632,0.03898695915476901,-0.057266576344401195,0.057219044715413635,-0.059429105541054225,-0.028688426954743794,-0.026933542942291708,0.0026045328164370687,0.0217845076133608,-0.04396111486340619,0.9907803654397592
0.07256360502711143,-0.026016911553992647,0.05159643009072659,-0.004600436594606485,-0.027324089077068417,0.019869099077514957,0.1251736051663013,0.04444342766167089,0.046231162796537204,-0.018062649016986385,1.0133838703244151
-0.038924598541431696,0.013314795732013288,-0.045992931816296205,-0.03881096202280196,-0.042004860071563434,-0.0007359187986828121,0.06802300681873738,0.046260085647215746,-0.05030992777513556,-0.05264878935108682,0.9663277174773064
0.003570916758371235,0.04241888071057154,-0.03316045113524721,0.004228112022128881,-0.0067148518239717216,-0.0068446738565469505,0.020763593633434142,-0.0070886360009151245,0.1129360696340401,0.07906473366931042,1.0228289587452883
0.0684940783157686,0.07687800700753765,0.014182644049620316,-0.004740070694344869,0.03753337020775232,0.02921204631072519,0.03909214684124937,-0.07445283103904658,0.03794058202304379,-0.01825059176951954,1.0436016161110633
0.018622921443066535,0.010974917600752742,-0.01668512930275317,-0.05571456553562609,-0.007419774303239457,-0.05222949430200444,-0.03631801033690999,0.025988673972280357,0.009088775482712171,-0.04237866527887776,0.9693850823304346
0.0018902553673898655,0.043775684819022796,0.04109528348676815,0.10463537824244729,-0.03313078891380302,0.015309358999589935,0.03850208587001008,-0.03543064934112679,-0.011285794206881621,0.030326297811154437,1.0489972636170761
-0.060745075338864946,0.06875482832236603,0.0028405253777323853,0.04017924818173701,0.00040454939286622797,0.028865955015146175,-0.03686264584335546,0.0650164923661177,0.061109333542301136,-0.058049441228036326,1.0431415986164034
-0.01911013160484558,0.11538244881860456,0.03024072805188742,0.01599203943193027,0.012464428254195614,-0.007815636274390674,-0.09616840373953191,-0.0003991742908941477,-0.01990549929899946,0.09250485445720714,1.0727757545510574
-0.012128013258155067,-0.024003309119204827,0.05653228581060662,-0.0477622277892792,0.07421520802750223,0.05446528722394887,0.03442201113337591,0.00423849850584872,-0.0222549435913831,-0.0530394943946434,1.007446717879572
0.005498978903038908,0.046062124345737275,0.01929305290869535,0.018960316788670672,-0.01437334309579097,-0.028973675919113227,0.0595407606087809,0.0034692193127227808,0.05004694262665055,0.0024838955261737173,1.0147509490686732
0.027033574504873578,0.034664580791138704,-0.011182372588194576,0.01909553163336318,0.023910288873947513,0.02092774173749461,-0.03937370241482657,0.022710731995229404,0.02816622253193981,0.030198541892623318,1.0504593436709606
0.026142398330475908,-0.026240934316626004,0.08114142536776454,-0.07172855758580346,0.02742041595666983,0.01221035781076946,0.03412164014949305,-0.025398330616030175,0.03346872272042925,0.044886539303023214,0.9946828582387884
0.08346790972373586,-0.007370254639914319,0.03457727782304597,0.0030481280291228385,0.08872676178771753,0.04863736533805621,-0.0032700379468882847,-0.03363577786617705,-0.035045264257785404,-0.027511516982758607,1.04808838774709
0.05407449608973733,-0.020964353760540236,0.039144394717873655,0.09230892860476356,0.056598192336745345,-0.040479633650293965,0.11057602467798258,-0.020248796149643915,-0.07563365537122284,0.048656487725826564,1.0424528976436345
0.02222453386774017,0.043397847703834674,0.0687512238518335,0.07360343353601942,-0.016077258760899188,0.016322288164244914,-0.034986463692010195,0.054915249133216826,-0.0193012426339663,-0.05092877815570085,1.0614653701347918
-0.053738838705899426,0.002515534309257085,-0.02018712261059452,0.017097286858178892,0.003540729453649103,0.049450788252199666,-0.053979288452091816,-0.02078490376425627,0.045266513672292494,0.025589146293426995,1.009527111297995
-0.029998225999958855,-0.0039647058000371466,0.030054531703223045,0.008715206047769757,0.04584913607718957,-0.011450121267202788,-0.08181213173435861,0.02487830061997698,0.0016994628912248063,0.0014048937810816967,1.0161237340981117
0.004482761244950841,-0.02323749118615165,0.011638095665883261,0.04089232434898804,-0.016187820371430232,-0.026720706861516196,0.04174137837701848,-0.05820622020961772,0.04693424370724142,0.04432791409815525,0.9856086145464424
-0.04186588433246993,0.016013902712635534,-0.09793876359883193,0.011223224020286427,-0.016445803413507307,0.03558377949561334,0.0718954255483741,0.0031310072603065765,0.00010867417874975763,-0.04207606194146827,0.9858069163094656
0.02659911959788947,0.028501727707812768,0.04398350879146293,-0.03797980270440254,-0.08272458149981715,-0.021462288582362297,0.02056170284420651,-0.02463484958422279,0.0442928260073272,0.05541840668493798,0.9846377801391192
0.02106671528493638,-0.05277883244047963,-0.03851085106796824,-0.012930325740522951,-0.030496689456594346,-0.016294355960587713,0.010329510631895772,-0.029776414545560542,-0.038086768989916656,-0.003291874190647222,0.9523893073232537
0.04950439253663902,0.13720137933170695,-0.019144496692728986,-0.034687875148736294,-0.030837519698922684,0.03744212101940836,-0.03661892205616756,0.09322238843795008,-0.04632235353016206,-0.0032193927922525185,1.0806737801077873
0.018176232423704055,-0.01377377052233375,0.03967616684568956,0.01065482689368739,0.03938879848814502,-0.009420268142711782,0.030830172784276518,-0.009822202781261346,0.03258044099191592,-0.032945903658483225,1.0052751476263249
0.03509070703827924,-0.016023309440455623,0.10987787490853883,0.013817956697716259,0.053156557974144335,0.012447459376063863,-0.046717470921895786,-0.02795949466393427,0.022181713546903136,-0.052973103479875355,1.0231372117537627
0.04885049761697243,-0.01746822348790146,0.009229415529362463,0.040587139867282684,0.011612847223049033,0.0017216453484227272,0.012419045731084778,-0.06753018692838884,0.05576388959810923,0.04581497599799559,1.0130648013693702
0.0032180768658671716,-0.017753841111737407,0.04643460028268051,-0.012114629885314851,0.06402579284718139,0.04515794188865726,0.002076108449526548,-0.0328945090407777,0.03837506610612034,-0.011164781500053546,1.0171046937944603
-0.008932317429072877,-0.01456085238552221,0.03215183707784786,0.014223017775075637,0.00824212866923018,-0.00581472369262441,0.07844836682751198,0.07578537257155243,0.02177599374621082,-0.0534049062798688,1.007639605435978
0.04212181786034806,0.07678716499920257,-0.00785797025232733,0.009762835957733371,0.08789586696975489,-0.00324841086254355,-0.05505573629226866,0.02124627285013321,0.05872107831740962,-0.014525306532467619,1.0700463976253762
0.0403999762223919,0.0009461917992441178,-0.02337699506172603,0.019972013045115245,0.026584417175627203,-0.029163696006753424,0.028963570627632183,-0.0053959780644566874,-0.02048594522031216,-0.01539997244944009,1.0060645073246302
0.005152695406948142,0.04968775849593933,0.05166732310687343,-0.01326276046596208,0.040637166912827975,0.06498366072594755,0.03158738399352937,0.067338667495589,0.05409819279752253,-0.01671619969895689,1.0680437005517105
-0.0023679632227663373,0.03432431372456082,0.02027465549261235,-0.06498411535985386,-0.0037759271565619597,-0.0012370706096592621,-0.005869794811712311,0.03912552129541086,-0.0018014963483085206,0.1048603177532028,1.0228782538392385
0.026209650658187124,-0.03967999028657354,0.11802340999324075,-0.03777462054313409,0.07869099132512182,0.0005485236825097904,0.027700770550132623,-0.0007501179871269061,0.00977144864379146,0.04296898218276874,1.0214493720392344
-0.050470398209062864,0.06339160276026774,-0.0240722368603569,0.030062950095302455,0.014486091753316,0.04599530417401905,-0.006246137728550975,0.023067470274432185,-0.04270482067438422,0.0009280854052954868,1.0460976904032537
-0.02489605690938102,0.006164425836105391,0.025272986566047973,0.013504283536433046,-0.004570920719606521,0.0047866207426617395,0.027383804701029156,-0.00931324022466261,0.044921088168848516,0.027493305190527062,1.0065293957849202
0.026780010231614734,0.04464562202165945,-0.05522176614455483,0.0896535806330568,0.03601915152391567,0.020108816501108448,0.03315926652380202,0.04376520568431677,0.0015500666680728463,0.05874131637049708,1.083253597679494
-0.02737529938177462,0.009971367712571202,-0.03779612507322031,0.04263730891858894,0.08167449405355245,0.02079755133503059,-0.051115265229650916,-0.019598130099550692,0.01344053050503599,-0.00440710551826488,1.0317717967569608
0.015534109422181048,-0.018809224541261448,0.031004236716189598,0.08143887008886644,0.028976628070084595,-0.035132724987669436,-0.02159481470865643,0.016056251087288524,0.022638066276524045,0.006546853152307821,1.028682214366909
0.0033392150214573736,0.03741862045914485,-0.005769216150151959,-0.0007887253741234723,-0.007429378574220957,-0.04696394797232108,0.032788030545549275,0.032483581432597684,0.0019454302560902182,-0.031652207515855846,0.9992080825081664
0.03737892655459189,-0.05026730447300605,0.011072953012147235,0.06418698465390048,0.04433842197996732,-0.020271460736868467,0.022394316682843852,-0.0019531026373091846,-0.008479388423155675,-0.02487533642109989,1.0101927718665016
0.001107574784415517,0.05167235461079178,0.0235980394565736,0.03419659327406931,0.002652898525525591,-0.007018212052276252,0.002921461726298211,0.026497756913782797,0.02031475194580162,0.03150182896578012,1.0461362243516918
0.074115671543431,0.05784902226947071,-0.008570678230866461,0.06318307189136514,-0.015081685313799609,-0.007528774817787968,-0.049783017278986874,0.04168024103826028,0.018530443790902847,0.05891730999760508,1.0756905115075661
