s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,Y
0.04360375456269558,0.15148100324516894,0.1203481012264126,0.17798699458585815,0.09118414835657417,0.14231565666855797,0.03822402553210882,0.10188214003579972,0.13661717201194185,0.08784150206081713,1.2677773162127526
0.04582427204143952,0.06837424136578578,0.07661369205843353,0.0779013603058687,0.051964152086907175,0.04885592605164561,0.047202737983854146,0.0702142606591232,0.0676113711671635,0.03800352036342203,1.1309011471234114
0.04544469159987054,0.050542660692441274,0.04865423573041371,0.06668632405403024,0.03926552897402551,0.04701366889711132,0.031834368083738525,0.026940374889981054,0.06203398868002684,0.04330378303531105,1.1046938348134339
0.00799968031513445,0.04978831572187062,0.07557049579906776,0.054876993555717964,0.031421771216508125,0.04569282057620911,0.019737559232718714,0.04709535153872227,0.05683802388392874,0.021244996820206707,1.089752960271503
0.04615315391526828,0.11757026496489721,0.08882075738497167,0.10916405292543752,0.02924764743941316,0.06768032438301168,0.034930498725953885,0.045240768664515714,0.0764015492846621,0.062390902228219525,1.1515495100561652
0.04345817324441356,0.14310111615452895,0.10187954792063994,0.14037487838279372,0.10260239778519817,0.12879520920858836,0.026771474253162893,0.066397426126025,0.13841846729629384,0.05506394840820106,1.219889979877958
0.0068132876484767665,0.034009182750210164,0.053273832860038055,0.03508202081282308,0.026304814661249627,0.04900691727068775,0.01395807860698018,0.02097822830940761,0.05715988742931604,0.028260192172965937,1.0716508693632125
0.02496349912923228,0.09213732299967883,0.0924286614475801,0.07906785882009142,0.026899279466310128,0.041594279737528245,0.02530473774053494,0.030274337778437466,0.061091910699096454,0.03340910685519705,1.1037337636916684
0.06178868883831551,0.12207066825376345,0.1270472730326112,0.09563615644166991,0.04472652784744098,0.07488218500964755,0.03595459261323712,0.08100641685458193,0.10432202927535988,0.0679998214229704,1.1751481318949313
0.06578282702640512,0.15308898825577372,0.1472791824115708,0.17580185976577228,0.11562448937757003,0.09237169520820726,0.03963421699237062,0.09760720705327533,0.12435614624323682,0.08296254916227991,1.2569595211611877
0.02571542825115932,0.06012282190420813,0.04171154221963377,0.07621859258482686,0.0016267521312342279,0.033404453415269195,0.014913434722501766,-0.010452983355709182,0.05616095609723889,0.04370821274261312,1.077398179011388
0.021571377783129574,0.09362669554111953,0.05355381004146756,0.07148705128724615,0.01964665811808519,0.044760960630909535,0.02267724482337985,0.0333764517491545,0.06732361372512109,0.03278437632116294,1.099267966049475
0.01827049159289279,0.056197569498704886,0.030075648928612815,0.07207729491193406,0.02105536526229757,0.024075371568309988,0.0201276782177772,0.03540591195382786,0.04249797191675184,0.03753281976561573,1.0897999798602935
0.03568055943955403,0.09147774950639337,0.09006736194917092,0.12815081938088146,0.04333490583189942,0.0830750852053678,0.007980833518089663,0.06839898591245787,0.09936966214662554,0.04382194137583938,1.1688188210666817
0.027842675866484867,0.11596455673253651,0.09501076071640982,0.10550720924102878,0.0318737840811337,0.055859359230156815,0.031363844312247355,0.050470315980285715,0.09613246319765265,0.0636595218614737,1.1499303235475788
0.04859641863678281,0.12072081487090065,0.10495362556021343,0.11086305352850769,0.029449152814224538,0.053262125696545495,0.021878818908264187,0.05195988802434454,0.11282080117953452,0.06642271908900384,1.1579326431542605
0.025532776293988715,0.034366250942335634,0.04307655944597562,0.04115500773519622,0.017365990612449332,0.04279032872534086,0.008585571819620214,0.01816926806690402,0.0411721574022193,0.006808019053692888,1.0587338427506936
0.002394142696638936,0.06619112546153201,0.06947282583447209,0.08130660568161076,0.0212412274641715,0.029640810829326215,0.01354516449731126,0.03517445209934819,0.06499592462398275,0.06516004351719855,1.1116099607413894
0.013497010774224367,0.039620363069824555,0.016723294051822903,0.06307851138763677,0.019397833515903046,0.03905636405086509,0.00849398822686599,0.025995929894591936,0.031036330614697356,0.0011185457052590268,1.0654142103820106
0.04906248971880901,0.09258350709582097,0.0866484381367466,0.10836916926992472,0.05297097427372608,0.07509335920587595,0.03690926046717055,0.06374321688762043,0.08340881417883624,0.035425914375343794,1.1538380906862888
0.06531361076170868,0.07459830944885028,0.06602711663668745,0.087991168044049,0.04649923557849312,0.05669970991409498,0.019481083383167522,0.06855821352745926,0.06796584480007407,0.0376181412423732,1.1382421282917328
0.03754202523467212,0.1341522927805145,0.10073984305873149,0.1116754648124034,0.036582499123350175,0.05760791442000674,0.031558808123208014,0.015085918676953039,0.055891363296115465,0.08288711578965745,1.1482416062260707
