s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,Y
0.08612909382277698,0.2000207431910631,0.17692241685133506,0.18973039913584694,0.084244462743853,0.1020785156449982,0.08391859093767486,0.05230851677323358,0.1356725762865501,0.15631509053298057,1.2823004902843085
0.08165055266228785,0.25720921967656873,0.19012008930095778,0.26591917939275483,0.12114019988068774,0.14334724482088626,0.06429205205548898,0.1281364379564507,0.1938868898329245,0.14810363495649204,1.376737567257283
0.08853874374286244,0.24534366082852682,0.15322293996256234,0.21315045964855356,0.06363035490612234,0.11569959924719668,0.08575745870118623,0.06928054051817081,0.16479836035647488,0.157278586000896,1.3044010293863866
0.09201580946034404,0.2358099491578756,0.1550316614546349,0.28467282776181213,0.14722097900416678,0.1806377968478077,0.056815876643958596,0.11207793676458855,0.18795613381878404,0.12435666548832527,1.3846942775184006
0.09252656874972856,0.18277896953938944,0.15950588428670573,0.21899519212354826,0.0819501794608963,0.12347562003678668,0.07348674833592449,0.1116529142004595,0.14868154956198293,0.1148546439023313,1.3049670046230668
0.04968684786303051,0.1908238754738139,0.14373364037868513,0.16892774422381693,0.033369961502514575,0.07646415245991826,0.023013863239545906,0.038217757273846305,0.12199247098389693,0.12047015375229848,1.2207218163840707
0.09708066057680548,0.19083760832944716,0.17451123895316656,0.16850702577819554,0.06408747842738688,0.11101271741052614,0.053968346243694204,0.10078560781081042,0.14993979374644656,0.1018227756563879,1.2646470730997628
0.05986451824751577,0.18975980820468516,0.16894347610397348,0.20082522372387251,0.08825723697450377,0.10465787546750359,0.03419618021123029,0.057738195188924445,0.14836497050419414,0.1533496718635851,1.287866249292594
0.09203620852782496,0.1681068228441736,0.09548233845414046,0.1525324850264359,0.06271906871299551,0.12434921793487305,0.06917827593901019,0.06620225269784953,0.09018820668887186,0.06180074682638295,1.216807436156258
0.09955186988401211,0.2072814341009602,0.1633046246071734,0.21367266954587832,0.10065653721216514,0.1408766029769066,0.07557827056812948,0.10002354172761016,0.15071929448388494,0.13195296740200643,1.3200566615679088
0.10803104844193884,0.26260717051359184,0.21783743483269113,0.24999678681147003,0.07233661530367133,0.1498065815514534,0.08809882024104633,0.11337658447118155,0.20420433823169948,0.1817429035851731,1.3728077467476234
0.09374419538323914,0.2161636786346237,0.193284727985818,0.2571525902708519,0.13183806428790268,0.1593900263261835,0.053117662361490084,0.13087776180178198,0.1843741417501665,0.10478146801829946,1.3586283198879539
