x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
2.8484045242095375,2.0864149230344307,3.572924228677262,10.830107968360068,3.897610914590198,0.0,0.0,1.0,0.0,1.0
0.18595483839310645,-2.524798685633172,3.583696784160276,10.18172269785157,5.620977419072809,0.0,1.0,0.0,1.0,0.0
-0.1281192295721547,5.823074519750505,6.040901494598781,8.186941307428377,3.3685994073424834,0.0,1.0,0.0,1.0,1.0
0.0403125684095198,0.9218835840935165,5.9038144079147425,9.469344463429476,3.04702449689069,0.0,0.0,1.0,0.0,0.0
3.1847149676981648,2.5758153246395916,6.723274401970868,3.911891410225641,5.7606143392649365,0.0,0.0,0.0,1.0,0.0
0.9010393039154755,-0.5740770586823825,4.681241130815217,5.348518418363085,4.14305042550776,0.0,0.0,0.0,1.0,0.0
3.5248103195399,3.2599968620413247,6.593106759589188,4.41242933537626,13.01475818138128,0.0,0.0,0.0,1.0,1.0
-0.10241037924932339,2.9889642676557515,4.2395970349391945,10.079584746738227,5.935596630074642,1.0,0.0,0.0,1.0,1.0
1.5291260591976674,-1.7427922825990203,3.1372802824636823,7.404560553290998,4.886014684575562,0.0,0.0,1.0,1.0,1.0
1.925161814689901,2.9602219415036304,4.319323394053125,9.935008551087538,3.300697094226885,0.0,0.0,0.0,0.0,0.0
-0.11953826055713845,1.6748920270926728,3.6642689596216482,6.537234403823604,3.903913171541199,1.0,0.0,0.0,0.0,0.0
1.9032325610016705,1.262426040931472,3.83991228780015,11.148928822306255,4.121372169041341,0.0,0.0,0.0,1.0,0.0
2.460923294895509,1.8671391822456622,4.399345876933456,5.499188977773681,2.65842040651907,0.0,0.0,0.0,1.0,0.0
0.3628976114447542,1.1491254376537183,5.313436644668803,3.020156778266516,3.044007023222395,0.0,0.0,0.0,1.0,0.0
1.1120355588635313,2.5940672997268566,5.525120314116877,10.206228455502625,7.451129100928039,0.0,0.0,0.0,1.0,0.0
1.019201076287517,3.0031291807675897,5.3177168172304405,7.23776850445667,4.224263202696658,0.0,0.0,0.0,0.0,0.0
0.08986709167044127,0.4035282555248134,4.987658666683888,8.402218583905018,10.698374295953393,0.0,0.0,0.0,0.0,0.0
0.5047348114779706,2.0131422723732166,2.6498471308677733,5.815342742834931,5.243895974286592,0.0,0.0,0.0,1.0,1.0
2.0440567817348807,0.8317536684675766,6.304645657198948,5.8182270283693605,3.7286977597521656,0.0,0.0,0.0,1.0,1.0
0.29899917449035873,-0.36079455456547516,3.0556425472997555,6.544503188761594,9.302505489105243,0.0,0.0,0.0,1.0,0.0
-0.8128580515926194,2.519840566776602,4.03944783736064,5.885047963933179,3.895153336863968,0.0,0.0,0.0,0.0,1.0
0.33704304138805474,3.9834679773397967,5.102442190138288,3.235117884649311,5.459323213613708,0.0,0.0,0.0,1.0,0.0
1.218336996443285,0.16027546414995641,5.497978685197945,6.716960774435237,5.335664291185568,1.0,0.0,0.0,0.0,1.0
1.2511810455725831,0.1277030310941114,6.551986470576953,7.225441721688983,7.8052269338698474,0.0,0.0,0.0,1.0,0.0
0.9396520493616891,1.801927071303519,2.9648350802996877,5.417783974836963,3.882180315603228,0.0,0.0,0.0,1.0,1.0
0.8560012111216155,2.4003258807133943,3.5974089146414308,11.919495088215793,3.358003019043999,1.0,0.0,1.0,1.0,1.0
1.0395576852972852,0.5471947858873298,6.904458396143704,5.202927120321339,4.931821454059818,0.0,0.0,0.0,1.0,1.0
0.8752226523330224,0.5356259472605431,4.6432187102905385,4.077811572036824,4.154201611893277,0.0,0.0,0.0,0.0,1.0
1.462678092234898,0.6311413330094702,4.594032889215158,3.244769895421414,9.987308472748154,0.0,0.0,0.0,1.0,0.0
2.73008577138805,0.4874435393640544,5.781323908764955,4.651841332701051,5.5896281890078106,0.0,0.0,1.0,1.0,0.0
0.27379985059121514,1.3984245657497134,6.630797528072914,7.972165973553368,13.812463906212015,0.0,0.0,0.0,0.0,1.0
0.6317822202583394,-0.9008053597499366,6.82341858289155,7.754065027208693,3.88159941502579,1.0,0.0,0.0,1.0,1.0
1.3386916041724537,4.374831633713471,5.843448261715071,9.546764305232342,6.000409520780134,0.0,0.0,0.0,1.0,0.0
0.30288981011473515,0.945013972673002,4.923405423552947,11.741197651474334,3.149429514094783,1.0,0.0,1.0,1.0,1.0
1.375024278563355,5.153814262284524,6.068102269275829,7.9975511045492365,4.139034780581556,0.0,0.0,1.0,1.0,0.0
0.6540081872104191,4.336457134889212,4.197286850362477,8.42039199143763,6.567207282053831,0.0,0.0,1.0,1.0,0.0
1.7444057945454987,4.7575937178783345,3.242825222383141,7.236208020734945,4.563782477419965,1.0,0.0,0.0,1.0,1.0
2.849365578794442,1.3668587427381433,2.1692823412154154,7.084235619730321,8.350715311071287,1.0,0.0,0.0,0.0,1.0
0.016964938562931797,1.474153075172524,2.2340162312816503,6.184009235077326,3.691842416387364,1.0,0.0,0.0,1.0,1.0
1.6823953589840093,3.6195504985112485,3.563632651103917,11.068509443502865,2.6048703502365527,0.0,0.0,0.0,1.0,1.0
1.3594924593390771,1.4201251270440363,6.9429190095019795,3.813726766934834,2.327845838234006,1.0,0.0,1.0,0.0,1.0
1.7496857084045705,-2.9117403989607613,3.555396818287387,3.5036795171476003,3.383730683945119,1.0,0.0,0.0,1.0,0.0
0.5546487357246779,4.587661887973838,3.6844687951659587,8.186680213741685,1.840060123852984,0.0,0.0,0.0,1.0,1.0
1.8433947327499918,-0.6021520216604395,4.483446446447667,9.126767838889215,3.3201184423004424,0.0,0.0,0.0,1.0,1.0
2.4211871369705262,2.505411603613151,3.4316752922634626,9.387481383415713,2.5925097392140244,0.0,0.0,0.0,0.0,1.0
0.33718777835216374,-0.7954192027999576,4.488155273693463,4.365395226021464,4.16064816554332,0.0,0.0,0.0,1.0,1.0
2.2672789652050724,1.8097414316845755,4.721808696056529,8.695190621815847,10.946602467347907,0.0,0.0,0.0,0.0,0.0
1.008617887656241,1.7774427929579033,5.999869868037053,9.101701452962946,9.749591852373715,1.0,0.0,0.0,1.0,0.0
1.839616858326287,4.999647258066741,3.128913506976028,5.449334546234368,1.7192330550596897,0.0,0.0,0.0,1.0,0.0
0.20550093385686108,1.1457726330620046,6.949370411018031,10.387433671540604,4.736368040358446,0.0,0.0,1.0,1.0,0.0
1.676268877198022,4.159369491922622,6.109532716537976,9.316335948079367,3.891970638585463,1.0,0.0,0.0,1.0,0.0
0.5392053075957026,1.7486188268851743,4.205518757654575,5.174311668329334,3.5778948916622286,0.0,0.0,0.0,1.0,1.0
1.0818782515528151,-0.8571184016776168,3.413734205596958,8.101385281286014,5.056744861336808,0.0,0.0,0.0,1.0,1.0
0.1929801424025428,2.987777860952438,4.542639729914837,6.5353439555715145,6.187564951766497,1.0,0.0,0.0,1.0,0.0
0.2690879828043281,3.5776413156515394,4.392434510440398,8.958588500682692,2.3687139006013753,0.0,0.0,0.0,1.0,0.0
-1.2634777745199735,-0.20330232653305158,4.557119386068095,11.413150426276298,2.2323070482699463,0.0,1.0,1.0,1.0,1.0
1.0714802050188106,5.383497550732484,3.8623592180954733,3.621388050062187,2.8728924465790655,0.0,0.0,1.0,1.0,1.0
2.2744719281796844,2.7729049216499533,5.814674608981252,3.458252724098461,7.843154017709272,0.0,0.0,0.0,1.0,0.0
1.043310339540961,2.0127926155852087,3.030330508605913,9.136602280167669,1.9097114613593822,1.0,0.0,1.0,0.0,1.0
2.405019302734667,1.3065381716121218,3.9030206453694403,3.6457239440445477,2.5862758167588815,1.0,0.0,0.0,1.0,1.0
0.6228284144012362,5.527763273067757,5.6393037654042315,11.895070893722906,3.9568179594535544,0.0,0.0,0.0,0.0,0.0
-0.27682738733905565,4.926175668562166,5.363100048893469,9.658474182658093,2.6074087234443533,1.0,0.0,1.0,1.0,1.0
-0.48602184486594613,1.525967314750788,3.507819126233796,8.638711518139695,3.003636673917787,0.0,0.0,0.0,1.0,1.0
-0.366238265135165,1.7159816492207587,2.5027134633926513,3.951549182145013,5.619633287451155,1.0,0.0,0.0,1.0,0.0
1.3451385096740534,5.5012794329301595,2.4665284045767075,4.849490937855474,2.523402604712058,0.0,0.0,1.0,1.0,0.0
-0.04066074679692022,1.67623685868098,5.936970572413413,4.221419007057429,7.017787093805652,1.0,0.0,0.0,1.0,1.0
0.31840681653591374,-1.580003522074516,5.89083884398852,8.17069836280706,4.60153503367658,0.0,0.0,0.0,1.0,1.0
1.404243927171565,-0.3808415702983101,5.072984879312571,8.537737130031667,3.4517675366752676,0.0,0.0,1.0,0.0,0.0
0.10650905015347112,4.511869100571213,5.652632408012424,5.1439889690788645,5.606697210085631,0.0,0.0,0.0,1.0,1.0
0.04105971921778473,3.319079312900766,6.819612098674591,3.9477264118242483,2.277930218319742,0.0,0.0,1.0,1.0,0.0
0.08684197829461227,-0.37077089991213574,5.561740175267156,8.63835402827577,1.6353521060144198,0.0,0.0,0.0,1.0,0.0
2.170803096494156,3.3188332434024774,2.3174720313549506,8.014076795335551,17.634911311045805,0.0,0.0,0.0,1.0,0.0
1.5257162804857232,4.413554752013075,2.8010014273174013,10.16298618014666,2.666212756791367,0.0,0.0,1.0,1.0,1.0
0.8735121752659774,4.320533571868783,3.488035713158782,11.360443062400442,7.992439174873099,0.0,0.0,0.0,1.0,1.0
-0.19043809476108375,1.182625182305519,4.508817849564128,6.839459955536569,3.3877328169602245,0.0,0.0,0.0,0.0,1.0
1.3554175282476528,2.8179637706873426,2.5160536764025556,8.19330068462752,4.816616826095928,0.0,0.0,0.0,1.0,1.0
0.5334447726715237,-2.74418199405567,4.755628146318893,6.514209007120167,5.35244816603381,0.0,0.0,0.0,1.0,1.0
1.8464937745225385,0.8665791925972182,4.787530076508453,5.9745632314063535,4.957736290143546,0.0,1.0,0.0,1.0,1.0
0.006723607837220258,1.634403813108652,2.4131621684673714,5.559442683997891,7.465646743597688,0.0,0.0,0.0,1.0,1.0
2.2541940911229394,2.45405764127977,2.6764067291559392,11.199802383734584,11.021474582109569,0.0,0.0,0.0,1.0,1.0
-0.39364779972539554,0.5954605459598399,5.9107002529305825,3.897840186619727,1.0310878625944826,1.0,0.0,0.0,1.0,0.0
1.4225034063116058,2.988306466866988,2.714430192159188,7.17207074109932,3.74027607172652,0.0,0.0,0.0,1.0,0.0
1.621971493230866,-0.28167106136678344,4.751672990243451,7.667892335466774,1.5314014098464521,0.0,0.0,1.0,1.0,1.0
1.2486089550539055,1.9272424659094265,4.961494698932302,11.243415838797667,6.828806230494742,0.0,0.0,0.0,1.0,1.0
2.377206285297097,1.2205834567960554,4.141893319436791,3.5592252469154806,2.3261312787799953,1.0,0.0,0.0,1.0,0.0
1.5881969079058558,2.8208890058657587,3.168594527719098,10.053397045507033,3.8074624501331336,0.0,1.0,0.0,1.0,0.0
1.2262773819591364,-1.0276021319032997,4.753343064664383,7.919268851492689,1.0164891419214412,0.0,0.0,0.0,1.0,1.0
-0.4270297800137428,1.0038411263656175,4.01463811157153,10.285759157555933,4.898231414314007,0.0,1.0,1.0,1.0,1.0
1.471106010102883,1.0935908858091665,4.691704868911538,9.24398955372656,4.926298860007418,0.0,0.0,0.0,1.0,1.0
1.8305941537027266,3.753413398599831,2.599714043041717,9.93464811155125,4.046432426967229,0.0,0.0,0.0,1.0,0.0
2.269639854323793,-0.5304418841565219,3.128424598451221,4.226908798701064,10.523202612556581,0.0,0.0,0.0,1.0,1.0
1.3192243670015413,1.015153261707146,4.19212342447186,7.667341537426868,6.039216974291136,0.0,0.0,0.0,1.0,0.0
1.2579608794321455,2.614523369874692,2.9866808843513093,6.018663971094671,3.369612074376721,0.0,0.0,0.0,1.0,1.0
2.820610543862214,1.6950321608883898,5.697121296210872,10.55373043254787,2.859186165776033,0.0,1.0,0.0,0.0,0.0
2.3400585393301947,0.6949333941688114,6.690951949265703,11.721867040515365,3.6645542554914226,1.0,0.0,0.0,1.0,1.0
1.5098585878149628,0.5978577477939162,6.584420486685684,7.163696522311206,8.017641260744085,1.0,0.0,0.0,0.0,0.0
1.1173772440647112,3.3787839209814834,4.480384128231766,3.9061971000122417,9.252051713745862,0.0,0.0,0.0,1.0,0.0
1.6957731725959926,1.0747770464069324,3.8990608200379926,4.068471537961555,3.4863159358818874,0.0,0.0,0.0,1.0,0.0
2.22953054225173,2.529029718822618,6.044932973470477,8.546035151961362,6.157370064747302,0.0,0.0,0.0,0.0,1.0
0.8196093914750044,3.7480723597228636,2.668140999925247,8.485473227701695,5.648495027451822,0.0,0.0,0.0,1.0,1.0
2.1286773345272882,3.198207921730074,5.161593280203639,4.361324309605117,2.044303243612271,1.0,0.0,0.0,1.0,1.0
2.318160697864394,5.384930657800277,2.167535044598515,3.7324090461721475,8.46539732001585,0.0,0.0,0.0,1.0,0.0
2.271382990621208,1.4834143129688728,2.900598716444882,6.443397393883044,8.167813535517613,0.0,0.0,1.0,1.0,1.0
0.7297706477324146,0.6026451428571733,2.5270749287170284,10.603289303157705,6.3801219067057255,0.0,0.0,0.0,1.0,0.0
-0.9500521176046126,3.7882571277637958,5.655402781954752,9.909305774775666,8.763927550678988,0.0,0.0,1.0,1.0,1.0
-0.4040713063412811,-1.0470767830420722,2.563370465235868,10.97679950222714,1.3983400644604018,0.0,0.0,0.0,1.0,1.0
-0.12326474657488706,2.9922570472874916,2.6985080679457925,9.530494049733733,0.7162682704868627,0.0,0.0,0.0,1.0,0.0
2.225925381984343,1.53870898338698,3.654322318606771,7.679275269818863,5.371918921322158,0.0,0.0,0.0,1.0,0.0
0.4487952158079359,2.6642952768617896,2.165343699455867,11.903135754389625,1.903488153605841,0.0,0.0,0.0,1.0,1.0
1.9323184154221371,1.7072801460164555,5.243249917190518,9.611705038384622,1.4508482485441188,0.0,1.0,0.0,1.0,0.0
1.1619472251055922,-0.9491641619811797,3.080547498223022,5.6569903241062764,3.708857948282413,0.0,0.0,0.0,1.0,1.0
3.242585485706262,6.529090238635218,4.710717483392942,11.555564757519218,6.105165936165502,0.0,0.0,0.0,1.0,0.0
1.9646451678196328,-2.168288265028375,2.3800283266792723,3.450899573965252,2.3816899483890963,0.0,0.0,1.0,1.0,0.0
1.377788500959689,-0.8523784335852556,3.8954332019511004,5.861611995847702,2.0679109452389737,0.0,0.0,0.0,1.0,0.0
1.281148015772594,4.343513926123801,3.7173656000189896,9.150101526100128,1.1090200863631159,0.0,0.0,0.0,0.0,1.0
1.6949430221862105,1.1974333093509566,5.265699582537737,3.5610059178106197,4.936250487846254,0.0,0.0,0.0,1.0,1.0
0.4493098798087297,4.613787704167231,2.819098197527857,10.03572645646939,11.058226094814513,1.0,0.0,0.0,1.0,0.0
-1.7974378901781174,1.19795725586199,5.747719253930095,3.6414829718541797,4.828963430327534,0.0,0.0,0.0,1.0,0.0
2.1722830796915904,4.6420423300845775,2.159746857029595,11.098960852959152,3.686636528132748,0.0,0.0,0.0,0.0,1.0
2.5080503459165557,3.0598459300759937,5.161831626234555,8.425737278824599,3.0524178232774926,0.0,0.0,0.0,1.0,0.0
0.516487471279653,5.3503922970305755,6.80868294301646,9.340451210347883,1.306212377009771,0.0,0.0,0.0,1.0,0.0
0.8349099863053808,1.4019662400016186,6.306907872955919,7.863756172801689,3.14183238086905,0.0,0.0,0.0,1.0,0.0
-0.19679542950843754,3.0623501463908083,6.459751434005138,5.330631835765352,11.945903085181977,0.0,0.0,0.0,0.0,0.0
1.5131226507888242,1.1915559824249522,2.709447485712035,11.033436914004033,9.176354901561014,0.0,0.0,1.0,1.0,0.0
0.5405230859645336,5.8762615178872935,6.633401003648178,11.318185624459593,12.869727082582724,0.0,0.0,0.0,1.0,1.0
1.6403193982747735,0.4757066746018197,5.792748008771275,6.030151393748694,5.625236529667068,0.0,0.0,1.0,1.0,0.0
1.2853490534732464,2.2588527000348027,2.6668598146534634,3.8103437586281554,3.2372826891033837,0.0,0.0,0.0,0.0,0.0
2.431422533030987,0.25576409939998235,3.6419815435732548,10.06954755381411,1.6374305484338754,0.0,0.0,1.0,1.0,1.0
1.0869608999957818,0.28363341939803144,5.174735556427584,4.164679670568137,2.3498722845718936,0.0,0.0,0.0,1.0,0.0
2.389996527827196,4.158009941978412,5.053192865229789,3.9463018528028613,5.851371452865858,0.0,1.0,0.0,0.0,0.0
0.6118508866604677,3.1459111557587773,6.825770922193522,11.813119389094433,9.126636845825107,0.0,0.0,0.0,0.0,1.0
-1.9329102033617578,0.047860093422358974,3.6907026757788386,10.02892634965425,6.706011631246191,1.0,0.0,0.0,1.0,1.0
0.980242872007327,-0.932029701501631,5.587513810731054,9.299776920157733,8.707310452115783,0.0,1.0,1.0,1.0,1.0
0.13893580521734372,-1.7482839746420078,6.52758653369904,4.118998863433765,2.894149460131849,0.0,1.0,0.0,0.0,0.0
1.8024410951188155,5.046009520418517,6.715413728158218,7.593493299082929,5.104062940783758,0.0,0.0,0.0,1.0,0.0
1.0773084187144126,-1.3658429733714672,3.8221103634767024,5.329245714804819,7.141461154537345,1.0,1.0,0.0,1.0,0.0
-0.7355525424774265,2.0856783122613267,4.5372033383248755,9.856145317963001,2.870334222273833,0.0,0.0,0.0,1.0,1.0
-0.24418783019747825,3.0456588918643517,4.621695464994855,3.712074171931291,8.325731473057038,0.0,0.0,0.0,1.0,0.0
-0.1883704806551365,0.6991372653580856,4.509235054618868,10.451085550182551,6.6231008097160915,0.0,0.0,1.0,1.0,1.0
